time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2025-09-24T02:00:00Z,186.511,186.536,186.462,186.512,186.550,186.581,186.505,186.551
2025-09-24T03:00:00Z,186.512,186.587,186.465,186.572,186.553,186.626,186.508,186.613
2025-09-24T04:00:00Z,186.572,186.759,186.564,186.697,186.614,186.798,186.601,186.743
2025-09-24T05:00:00Z,186.698,186.740,186.601,186.634,186.745,186.780,186.642,186.672
2025-09-24T06:00:00Z,186.634,186.818,186.623,186.769,186.673,186.853,186.661,186.812
2025-09-24T07:00:00Z,186.772,186.834,186.637,186.652,186.816,186.871,186.675,186.688
2025-09-24T08:00:00Z,186.652,186.756,186.497,186.723,186.689,186.790,186.533,186.759
2025-09-24T09:00:00Z,186.717,186.808,186.667,186.687,186.752,186.853,186.706,186.722
2025-09-24T10:00:00Z,186.683,186.742,186.597,186.655,186.719,186.781,186.637,186.692
2025-09-24T11:00:00Z,186.655,186.924,186.635,186.908,186.693,186.964,186.671,186.947
2025-09-24T12:00:00Z,186.910,187.116,186.897,187.101,186.948,187.152,186.936,187.132
2025-09-24T13:00:00Z,187.101,187.195,187.055,187.138,187.135,187.234,187.099,187.201
2025-09-24T14:00:00Z,187.136,187.174,186.983,187.162,187.193,187.215,187.021,187.198
2025-09-24T15:00:00Z,187.152,187.157,187.003,187.013,187.182,187.193,187.041,187.049
2025-09-24T16:00:00Z,187.018,187.043,186.947,186.962,187.054,187.081,186.984,186.999
2025-09-24T17:00:00Z,186.962,187.051,186.936,186.985,186.997,187.087,186.976,187.026
2025-09-24T18:00:00Z,186.985,187.115,186.975,187.109,187.024,187.148,187.013,187.148
2025-09-24T19:00:00Z,187.114,187.166,187.075,187.135,187.149,187.203,187.112,187.168
2025-09-24T20:00:00Z,187.135,187.231,187.126,187.203,187.166,187.346,187.161,187.337
2025-09-24T21:00:00Z,187.092,187.209,186.971,187.064,187.392,187.509,187.208,187.291
2025-09-24T22:00:00Z,187.058,187.265,187.056,187.219,187.266,187.333,187.246,187.275
