time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-04-23T17:00:00Z,113.265,113.277,113.114,113.275,113.284,113.299,113.133,113.295
2024-04-23T18:00:00Z,113.277,113.328,113.244,113.272,113.295,113.348,113.265,113.291
2024-04-23T19:00:00Z,113.268,113.329,113.262,113.325,113.286,113.35,113.281,113.346
2024-04-23T20:00:00Z,113.324,113.328,113.302,113.313,113.343,113.349,113.321,113.332
2024-04-23T21:00:00Z,113.244,113.306,113.218,113.263,113.354,113.38,113.302,113.304
2024-04-23T22:00:00Z,113.263,113.306,113.255,113.275,113.303,113.338,113.285,113.297
2024-04-23T23:00:00Z,113.274,113.284,113.247,113.264,113.294,113.305,113.267,113.282
2024-04-24T00:00:00Z,113.264,113.346,113.259,113.326,113.283,113.366,113.279,113.347
2024-04-24T01:00:00Z,113.325,113.355,113.283,113.327,113.345,113.375,113.306,113.345
2024-04-24T02:00:00Z,113.327,113.359,113.309,113.332,113.346,113.379,113.327,113.354
2024-04-24T03:00:00Z,113.33,113.334,113.298,113.325,113.35,113.355,113.318,113.346
2024-04-24T04:00:00Z,113.324,113.346,113.297,113.303,113.346,113.365,113.317,113.322
2024-04-24T05:00:00Z,113.302,113.358,113.296,113.341,113.323,113.379,113.316,113.364
2024-04-24T06:00:00Z,113.34,113.367,113.285,113.297,113.362,113.388,113.306,113.318
2024-04-24T07:00:00Z,113.292,113.334,113.163,113.238,113.313,113.355,113.188,113.257
2024-04-24T08:00:00Z,113.236,113.259,113.193,113.221,113.254,113.281,113.213,113.242
2024-04-24T09:00:00Z,113.223,113.262,113.217,113.227,113.243,113.281,113.237,113.246
2024-04-24T10:00:00Z,113.225,113.267,113.187,113.193,113.247,113.285,113.205,113.214
2024-04-24T11:00:00Z,113.191,113.214,113.152,113.184,113.21,113.235,113.169,113.204
2024-04-24T12:00:00Z,113.182,113.31,112.979,112.997,113.201,113.332,112.999,113.016
2024-04-24T13:00:00Z,112.997,113.122,112.847,113.075,113.015,113.142,112.868,113.094
2024-04-24T14:00:00Z,113.075,113.13,112.968,113.017,113.095,113.15,112.986,113.036
2024-04-24T15:00:00Z,113.015,113.047,112.922,113.036,113.033,113.065,112.945,113.055
2024-04-24T16:00:00Z,113.033,113.09,112.993,113.074,113.052,113.108,113.015,113.092
2024-04-24T17:00:00Z,113.073,113.373,113.057,113.336,113.094,113.392,113.076,113.356
2024-04-24T18:00:00Z,113.333,113.333,113.251,113.281,113.353,113.353,113.271,113.302
2024-04-24T19:00:00Z,113.281,113.357,113.252,113.343,113.299,113.378,113.27,113.365
2024-04-24T20:00:00Z,113.338,113.378,113.302,113.352,113.36,113.401,113.323,113.38
2024-04-24T21:00:00Z,113.218,113.287,113.217,113.26,113.401,113.401,113.293,113.299
2024-04-24T22:00:00Z,113.262,113.27,113.227,113.251,113.299,113.312,113.251,113.273
2024-04-24T23:00:00Z,113.249,113.299,113.239,113.299,113.271,113.321,113.261,113.319
2024-04-25T00:00:00Z,113.301,113.459,113.3,113.429,113.321,113.482,113.32,113.449
2024-04-25T01:00:00Z,113.429,113.484,113.392,113.425,113.448,113.505,113.411,113.445
2024-04-25T02:00:00Z,113.426,113.506,113.417,113.505,113.445,113.526,113.439,113.526
2024-04-25T03:00:00Z,113.506,113.532,113.464,113.521,113.526,113.553,113.489,113.542
2024-04-25T04:00:00Z,113.521,113.672,113.506,113.639,113.541,113.695,113.527,113.66
2024-04-25T05:00:00Z,113.64,113.758,113.639,113.702,113.659,113.778,113.659,113.722
2024-04-25T06:00:00Z,113.703,113.793,113.67,113.784,113.724,113.814,113.691,113.805
2024-04-25T07:00:00Z,113.783,113.795,113.685,113.76,113.803,113.816,113.704,113.779
2024-04-25T08:00:00Z,113.759,113.872,113.742,113.856,113.779,113.893,113.762,113.878
2024-04-25T09:00:00Z,113.854,113.856,113.79,113.795,113.875,113.877,113.811,113.814
2024-04-25T10:00:00Z,113.794,113.799,113.666,113.691,113.814,113.82,113.686,113.712
2024-04-25T11:00:00Z,113.691,113.796,113.641,113.759,113.711,113.818,113.663,113.779
2024-04-25T12:00:00Z,113.758,113.785,113.393,113.563,113.779,113.807,113.436,113.587
2024-04-25T13:00:00Z,113.564,113.566,113.193,113.409,113.585,113.589,113.215,113.436
2024-04-25T14:00:00Z,113.411,113.551,113.364,113.495,113.437,113.57,113.383,113.519
2024-04-25T15:00:00Z,113.493,113.581,113.452,113.577,113.517,113.6,113.473,113.597
2024-04-25T16:00:00Z,113.578,113.703,113.547,113.676,113.597,113.722,113.566,113.695
2024-04-25T17:00:00Z,113.679,113.874,113.648,113.843,113.698,113.893,113.667,113.862
2024-04-25T18:00:00Z,113.84,113.889,113.771,113.883,113.858,113.91,113.79,113.903
2024-04-25T19:00:00Z,113.886,113.962,113.878,113.907,113.906,113.983,113.898,113.925
2024-04-25T20:00:00Z,113.912,113.995,113.891,113.962,113.931,114.015,113.91,113.987
2024-04-25T21:00:00Z,113.899,113.94,113.852,113.893,114.018,114.018,113.92,113.96
2024-04-25T22:00:00Z,113.896,113.943,113.883,113.913,113.961,114.0,113.906,113.934
2024-04-25T23:00:00Z,113.91,113.964,113.892,113.924,113.931,113.984,113.916,113.944
2024-04-26T00:00:00Z,113.924,113.952,113.878,113.94,113.946,113.973,113.898,113.962
2024-04-26T01:00:00Z,113.94,113.981,113.924,113.959,113.96,114.003,113.944,113.979
2024-04-26T02:00:00Z,113.97,113.976,113.854,113.878,113.984,113.997,113.874,113.9
2024-04-26T03:00:00Z,113.878,114.318,113.803,114.18,113.902,114.34,113.836,114.204
2024-04-26T04:00:00Z,114.184,114.403,114.184,114.398,114.207,114.426,114.207,114.421
2024-04-26T05:00:00Z,114.399,114.417,114.363,114.39,114.421,114.441,114.384,114.41
2024-04-26T06:00:00Z,114.389,114.675,114.286,114.612,114.41,114.699,114.306,114.634
2024-04-26T07:00:00Z,114.614,114.884,114.608,114.808,114.634,114.906,114.631,114.829
2024-04-26T08:00:00Z,114.81,114.835,113.605,114.726,114.829,114.858,113.628,114.749
2024-04-26T09:00:00Z,114.729,114.782,114.62,114.776,114.751,114.802,114.642,114.796
2024-04-26T10:00:00Z,114.778,114.834,114.718,114.813,114.799,114.851,114.74,114.833
2024-04-26T11:00:00Z,114.815,114.871,114.45,114.822,114.832,114.891,114.477,114.844
2024-04-26T12:00:00Z,114.824,114.989,114.636,114.875,114.847,115.028,114.775,114.899
2024-04-26T13:00:00Z,114.876,114.894,114.685,114.839,114.899,114.915,114.708,114.89
2024-04-26T14:00:00Z,114.851,114.965,114.816,114.928,114.894,114.986,114.838,114.951
2024-04-26T15:00:00Z,114.922,115.249,114.877,115.215,114.944,115.271,114.9,115.237
2024-04-26T16:00:00Z,115.217,115.34,115.196,115.295,115.237,115.362,115.218,115.316
2024-04-26T17:00:00Z,115.291,115.421,115.247,115.369,115.314,115.443,115.268,115.391
2024-04-26T18:00:00Z,115.368,115.508,115.367,115.497,115.389,115.529,115.389,115.516
2024-04-26T19:00:00Z,115.497,115.553,115.452,115.523,115.515,115.574,115.474,115.545
2024-04-26T20:00:00Z,115.521,115.919,115.493,115.807,115.541,115.949,115.517,115.879
2024-04-28T21:00:00Z,115.413,115.533,115.413,115.513,115.597,115.679,115.528,115.594
2024-04-28T22:00:00Z,115.513,115.941,115.506,115.792,115.596,115.965,115.595,115.819
2024-04-28T23:00:00Z,115.793,115.882,115.792,115.84,115.822,115.903,115.812,115.861
2024-04-29T00:00:00Z,115.84,115.923,115.703,115.859,115.859,115.943,115.722,115.88
2024-04-29T01:00:00Z,115.858,117.324,115.852,116.602,115.878,117.379,115.874,116.631
2024-04-29T02:00:00Z,116.605,116.839,116.545,116.786,116.633,116.863,116.57,116.814
2024-04-29T03:00:00Z,116.786,116.835,116.714,116.772,116.81,116.856,116.735,116.793
2024-04-29T04:00:00Z,116.771,116.912,113.834,114.594,116.791,116.936,113.854,114.623
2024-04-29T05:00:00Z,114.595,115.005,113.684,114.908,114.623,115.027,113.71,114.94
2024-04-29T06:00:00Z,114.913,115.185,114.821,114.972,114.945,115.207,114.86,114.995
2024-04-29T07:00:00Z,114.97,115.071,113.146,113.899,114.995,115.097,113.187,113.926
2024-04-29T08:00:00Z,113.899,114.206,113.574,114.117,113.927,114.232,113.617,114.154
2024-04-29T09:00:00Z,114.118,114.181,113.783,114.045,114.157,114.208,113.822,114.07
2024-04-29T10:00:00Z,114.043,114.217,113.874,114.168,114.068,114.249,113.901,114.192
2024-04-29T11:00:00Z,114.169,114.566,114.142,114.423,114.194,114.585,114.167,114.448
2024-04-29T12:00:00Z,114.42,114.577,114.345,114.501,114.445,114.6,114.371,114.523
2024-04-29T13:00:00Z,114.503,114.644,114.362,114.625,114.525,114.668,114.392,114.649
2024-04-29T14:00:00Z,114.622,114.784,114.569,114.776,114.647,114.801,114.595,114.798
2024-04-29T15:00:00Z,114.777,114.806,114.667,114.79,114.797,114.828,114.689,114.811
2024-04-29T16:00:00Z,114.789,114.816,113.646,114.145,114.809,114.837,113.677,114.166
2024-04-29T17:00:00Z,114.145,114.367,114.092,114.294,114.159,114.391,114.115,114.317
2024-04-29T18:00:00Z,114.295,114.295,113.904,114.055,114.317,114.318,113.957,114.082
2024-04-29T19:00:00Z,114.054,114.23,114.011,114.202,114.079,114.252,114.036,114.226
2024-04-29T20:00:00Z,114.197,114.457,114.19,114.44,114.223,114.488,114.211,114.486
2024-04-29T21:00:00Z,114.284,114.398,114.276,114.372,114.502,114.503,114.387,114.445
2024-04-29T22:00:00Z,114.36,114.378,114.232,114.354,114.439,114.441,114.249,114.377
2024-04-29T23:00:00Z,114.356,114.432,114.28,114.374,114.38,114.455,114.301,114.394
2024-04-30T00:00:00Z,114.372,114.738,114.241,114.721,114.394,114.761,114.26,114.746
2024-04-30T01:00:00Z,114.724,114.851,114.535,114.706,114.748,114.875,114.564,114.731
2024-04-30T02:00:00Z,114.699,114.727,114.555,114.593,114.725,114.755,114.578,114.617
2024-04-30T03:00:00Z,114.595,114.657,114.543,114.563,114.62,114.68,114.564,114.586
2024-04-30T04:00:00Z,114.56,114.625,114.542,114.571,114.586,114.646,114.565,114.596
2024-04-30T05:00:00Z,114.569,114.605,114.443,114.509,114.592,114.632,114.464,114.532
2024-04-30T06:00:00Z,114.506,114.555,114.426,114.514,114.528,114.576,114.448,114.536
2024-04-30T07:00:00Z,114.515,114.623,114.277,114.557,114.536,114.644,114.302,114.578
2024-04-30T08:00:00Z,114.551,114.594,114.495,114.572,114.576,114.618,114.52,114.594
2024-04-30T09:00:00Z,114.576,114.697,114.55,114.656,114.6,114.72,114.572,114.675
2024-04-30T10:00:00Z,114.652,114.68,114.576,114.654,114.672,114.699,114.595,114.681
2024-04-30T11:00:00Z,114.654,114.655,114.586,114.633,114.682,114.682,114.604,114.651
2024-04-30T12:00:00Z,114.633,114.834,114.55,114.646,114.653,114.855,114.573,114.674
2024-04-30T13:00:00Z,114.645,114.762,114.426,114.465,114.674,114.783,114.448,114.508
2024-04-30T14:00:00Z,114.474,114.586,114.411,114.511,114.515,114.606,114.434,114.531
2024-04-30T15:00:00Z,114.508,114.602,114.426,114.587,114.528,114.622,114.446,114.607
2024-04-30T16:00:00Z,114.589,114.597,114.455,114.47,114.611,114.618,114.476,114.49
2024-04-30T17:00:00Z,114.471,114.594,114.454,114.557,114.49,114.616,114.471,114.577
2024-04-30T18:00:00Z,114.56,114.616,114.524,114.586,114.58,114.637,114.545,114.606
2024-04-30T19:00:00Z,114.587,114.634,114.542,114.542,114.606,114.654,114.562,114.562
2024-04-30T20:00:00Z,114.544,114.604,114.488,114.534,114.564,114.626,114.52,114.562
2024-04-30T21:00:00Z,114.404,114.504,114.404,114.483,114.629,114.629,114.495,114.543
2024-04-30T22:00:00Z,114.482,114.531,114.425,114.46,114.544,114.562,114.449,114.483
2024-04-30T23:00:00Z,114.456,114.492,114.418,114.49,114.482,114.517,114.442,114.513
2024-05-01T00:00:00Z,114.489,114.542,114.447,114.477,114.514,114.566,114.472,114.501
2024-05-01T01:00:00Z,114.477,114.581,114.461,114.545,114.5,114.603,114.484,114.568
2024-05-01T02:00:00Z,114.543,114.61,114.515,114.606,114.565,114.631,114.538,114.623
2024-05-01T03:00:00Z,114.608,114.615,114.558,114.596,114.628,114.636,114.581,114.618
2024-05-01T04:00:00Z,114.593,114.607,114.535,114.562,114.616,114.629,114.557,114.584
2024-05-01T05:00:00Z,114.565,114.608,114.529,114.596,114.587,114.63,114.548,114.62
2024-05-01T06:00:00Z,114.598,114.634,114.54,114.632,114.619,114.656,114.563,114.653
2024-05-01T07:00:00Z,114.633,114.678,114.603,114.633,114.655,114.699,114.624,114.657
2024-05-01T08:00:00Z,114.635,114.712,114.627,114.688,114.659,114.733,114.649,114.71
2024-05-01T09:00:00Z,114.688,114.709,114.631,114.656,114.711,114.729,114.653,114.677
2024-05-01T10:00:00Z,114.655,114.665,114.611,114.663,114.678,114.689,114.634,114.685
2024-05-01T11:00:00Z,114.659,114.7,114.622,114.64,114.682,114.722,114.645,114.662
2024-05-01T12:00:00Z,114.639,114.73,114.62,114.65,114.66,114.75,114.642,114.67
2024-05-01T13:00:00Z,114.649,114.677,114.425,114.53,114.67,114.698,114.445,114.6
2024-05-01T14:00:00Z,114.531,114.585,114.404,114.522,114.604,114.645,114.425,114.545
2024-05-01T15:00:00Z,114.52,114.607,114.489,114.565,114.543,114.629,114.511,114.585
2024-05-01T16:00:00Z,114.566,114.567,114.485,114.487,114.585,114.587,114.508,114.508
2024-05-01T17:00:00Z,114.489,114.513,114.422,114.465,114.509,114.58,114.442,114.561
2024-05-01T18:00:00Z,114.483,114.654,114.358,114.597,114.57,114.677,114.415,114.62
2024-05-01T19:00:00Z,114.6,114.697,114.428,114.453,114.621,114.721,114.45,114.475
2024-05-01T20:00:00Z,114.465,114.568,111.392,112.403,114.485,114.59,111.439,112.467
2024-05-01T21:00:00Z,112.539,113.073,112.166,112.166,112.747,113.204,112.35,112.416
2024-05-01T22:00:00Z,112.148,113.212,112.148,113.212,112.369,113.243,112.318,113.242
2024-05-01T23:00:00Z,113.211,113.48,113.042,113.453,113.242,113.505,113.073,113.485
2024-05-02T00:00:00Z,113.454,113.667,113.41,113.607,113.484,113.697,113.441,113.637
2024-05-02T01:00:00Z,113.608,113.802,113.538,113.698,113.635,113.826,113.568,113.721
2024-05-02T02:00:00Z,113.7,113.802,113.474,113.584,113.723,113.83,113.504,113.613
2024-05-02T03:00:00Z,113.584,113.719,113.544,113.608,113.61,113.741,113.575,113.633
2024-05-02T04:00:00Z,113.608,113.732,113.468,113.553,113.634,113.756,113.493,113.58
2024-05-02T05:00:00Z,113.552,113.59,113.377,113.47,113.578,113.615,113.404,113.498
2024-05-02T06:00:00Z,113.467,113.479,113.116,113.285,113.496,113.507,113.142,113.311
2024-05-02T07:00:00Z,113.288,113.426,113.12,113.399,113.311,113.45,113.148,113.42
2024-05-02T08:00:00Z,113.396,113.478,113.074,113.102,113.419,113.496,113.093,113.125
