time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-08-12T22:00:00Z,160.884,160.939,160.809,160.85,160.958,160.989,160.844,160.876
2024-08-12T23:00:00Z,160.854,160.945,160.632,160.782,160.88,160.971,160.657,160.808
2024-08-13T00:00:00Z,160.788,161.01,160.684,160.957,160.815,161.035,160.709,160.975
2024-08-13T01:00:00Z,160.957,161.226,160.955,161.092,160.976,161.251,160.974,161.112
2024-08-13T02:00:00Z,161.088,161.174,160.996,161.154,161.109,161.198,161.013,161.177
2024-08-13T03:00:00Z,161.154,161.329,161.108,161.289,161.178,161.346,161.13,161.308
2024-08-13T04:00:00Z,161.29,161.64,161.246,161.582,161.308,161.66,161.268,161.604
2024-08-13T05:00:00Z,161.582,161.696,161.48,161.519,161.606,161.714,161.5,161.547
2024-08-13T06:00:00Z,161.528,161.793,161.367,161.68,161.549,161.817,161.391,161.708
2024-08-13T07:00:00Z,161.676,161.729,161.464,161.6,161.705,161.753,161.486,161.621
2024-08-13T08:00:00Z,161.593,161.593,161.263,161.486,161.614,161.614,161.285,161.513
2024-08-13T09:00:00Z,161.486,161.53,161.257,161.488,161.514,161.554,161.272,161.506
2024-08-13T10:00:00Z,161.489,161.516,161.127,161.142,161.506,161.54,161.144,161.165
2024-08-13T11:00:00Z,161.143,161.273,161.026,161.048,161.168,161.295,161.048,161.072
2024-08-13T12:00:00Z,161.046,161.332,160.897,161.262,161.071,161.353,160.932,161.284
2024-08-13T13:00:00Z,161.267,161.389,160.676,161.171,161.287,161.411,160.698,161.191
2024-08-13T14:00:00Z,161.171,161.236,160.935,161.047,161.193,161.261,160.959,161.062
2024-08-13T15:00:00Z,161.047,161.137,160.923,160.976,161.064,161.157,160.945,160.996
2024-08-13T16:00:00Z,160.972,161.077,160.844,160.993,160.995,161.1,160.862,161.015
2024-08-13T17:00:00Z,160.993,161.255,160.967,161.239,161.016,161.275,160.989,161.26
2024-08-13T18:00:00Z,161.243,161.372,161.184,161.325,161.261,161.392,161.205,161.344
2024-08-13T19:00:00Z,161.327,161.479,161.185,161.451,161.345,161.498,161.207,161.471
2024-08-13T20:00:00Z,161.449,161.528,161.393,161.418,161.467,161.545,161.429,161.466
